,time_stamp,text,HASHTAG,count_hashtag
10017,2018-03-08,Hmmm...how many women were you mentoring pre #metoo? #sideeye #boybye #GPTW4ALL pic.twitter.com/t4Vdh5Am5Z,"['SIDEEYE', 'BOYBYE', 'GPTW4ALL']",3
10018,2018-03-08,HAPPY #WOMENSDAY!#equalrights #womensrights #womenshistorymonth #womeninhistory #currentevents #liberalshirt #feministshirt #feministtee #feminismtee #metoo #feministmen #ally #lgbtq #lgbt #feminismshirt #Feminist #FeminismGet this shirt:  @LINK … pic.twitter.com/4iltgEjTmJ,"['WOMENSDAY', 'EQUALRIGHTS', 'WOMENSRIGHTS', 'WOMENSHISTORYMONTH', 'WOMENINHISTORY', 'CURRENTEVENTS', 'LIBERALSHIRT', 'FEMINISTSHIRT', 'FEMINISTTEE', 'FEMINISMTEE', 'FEMINISTMEN', 'ALLY', 'LGBTQ', 'LGBT', 'FEMINISMSHIRT', 'FEMINIST', 'FEMINISMGET']",17
10019,2018-03-08,In honor of #InternationalWomensDay today's Dates & Mates show topic will be #Feminism & #Dating @MENTION and I will go deep on how the #MeToo movement has effected dating today. Join us LIVE at 11 a.m PT on  @LINK  pic.twitter.com/50xGJ47mjV,"['INTERNATIONALWOMENSDAY', 'FEMINISM', 'DATING']",3
10020,2018-03-08,Las monjas del Vaticano también dicen '#MeToo'  @LINK  pic.twitter.com/lXZmiArU7Y,[],0
10021,2018-03-08,"So do not let #InternationalWomansDay be the “say all and do all” but let it be the spark that lit the match for so many women to feel strong enough to say #MeToo  and #TimesUp The road has been long ladies, but for once #HERstory is being told ","['INTERNATIONALWOMANSDAY', 'TIMESUP', 'HERSTORY']",3
10022,2018-03-08,@MENTION @MENTION #metoo!,[],0
10023,2018-03-08,This #InternationalWomensDay demand action to end to violence against #women #VAWG in the EU! Join European call 2 action on #IstanbulConvention - rise up! For all women who say #metoo!  @LINK …,"['INTERNATIONALWOMENSDAY', 'WOMEN', 'VAWG', 'ISTANBULCONVENTION']",4
10024,2018-03-08,Länk till vallöftena som de 65 organisationerna bakom #metoo-uppropen vill se:  @LINK … #backademokratin,['BACKADEMOKRATIN'],1
10025,2018-03-08,@MENTION #PowerofFemaleStrength #UnitedWeStand #MothersCount #LoveOverHate #Emma4Change #EmmaStrong #InternationalWomensDay #RAIL #veterans #PTA #MarchForOurLives #Millennials #MeToo #p2 #1u #SandyHookPromise #AARP #tcot #ccot #BLM #DACA #EqualRights #LatinoAmerica #INDIGENOUS #LGBTQ pic.twitter.com/kEg4gnFoJI,"['POWEROFFEMALESTRENGTH', 'UNITEDWESTAND', 'MOTHERSCOUNT', 'LOVEOVERHATE', 'EMMA4CHANGE', 'EMMASTRONG', 'INTERNATIONALWOMENSDAY', 'RAIL', 'VETERANS', 'PTA', 'MARCHFOROURLIVES', 'MILLENNIALS', 'P2', '1U', 'SANDYHOOKPROMISE', 'AARP', 'TCOT', 'CCOT', 'BLM', 'DACA', 'EQUALRIGHTS', 'LATINOAMERICA', 'INDIGENOUS', 'LGBTQ']",24
10026,2018-03-08,"@MENTION @MENTION Seeing how it is International Woman's Day, is anybody keeping an eye on Bill? Would want him to get the wrong idea of what we are celebrating.#METOO",[],0
10027,2018-03-08,@MENTION Thats why I making the new movie in support of #MeToo — 1980s ninja revenge film against @MENTION #TweenSteam #meTwo   @LINK  pic.twitter.com/CBfs0qoXcv,"['TWEENSTEAM', 'METWO']",2
10028,2018-03-08,"To be clear: sexual harassment, whether it's quid-pro-quo or a hostile environment, is a type of gender discrimination. #TitleIX #InternationalWomensDay #MeToo","['TITLEIX', 'INTERNATIONALWOMENSDAY']",2
10029,2018-03-08,"I heard a story like this Every. Fall. Semester. This is why women don’t report. She literally got asked why she wasn’t wearing more modest clothes, if she flirted with him. As long as men feel entitled to take sex by any means, this will repeat. #metoo  @LINK …",[],0
10030,2018-03-08,"Tarana Burke- civil rights activist, curator of the #metoo movement  pic.twitter.com/QY0aJBGAkd",[],0
10031,2018-03-08,Bei dieser Gelegenheit nochmal mein Interview mit @MENTION zu #metoo und der Situation in der Politik:  @LINK … @LINK …,[],0
10032,2018-03-08,An important read for all who call themselves a #feminist. #MeToo movement is here to permanently end the era when women were told to just “lay back and think of England.”  @LINK …,['FEMINIST'],1
10033,2018-03-08,#MeToo #WithYou#InternationalWomensDay 다시만난세계 pic.twitter.com/T0j2SQUVx0,"['WITHYOU', 'INTERNATIONALWOMENSDAY']",2
10034,2018-03-08,This #InternationalWomensDay demand action to end to violence against #women #VAWG in the EU! Join European call 2 action on #IstanbulConvention - rise up! For all women who say #metoo!  @LINK …,"['INTERNATIONALWOMENSDAY', 'WOMEN', 'VAWG', 'ISTANBULCONVENTION']",4
10035,2018-03-08,Preciosa foto de @MENTION por la igualdad de derechos y condiciones   #metoo #8demarzo #diainternacionaldelamujer #noalmachismo #wecandoit #sculpt  @LINK  pic.twitter.com/hedjecID1A,"['8DEMARZO', 'DIAINTERNACIONALDELAMUJER', 'NOALMACHISMO', 'WECANDOIT', 'SCULPT']",5
10036,2018-03-08,"Na Mädels?! Habt ihr heute auch fleißig die #metoo Debatte beendet, indem ihr Bilder von Halbnackten Jungs als sexy Grüßen zum #Weltfrauentag2018 in jede WhatsApp-Gruppe geschickt habt? #einmaleierhaben #wieeinechterkerl #emanzipationistwennallegleichsexistisch sind...","['WELTFRAUENTAG2018', 'EINMALEIERHABEN', 'WIEEINECHTERKERL', 'EMANZIPATIONISTWENNALLEGLEICHSEXISTISCH']",4
10037,2018-03-08,"From Seneca Falls to the 19th Amendment, the Equal Rights Amendment to #RoeVWade to today's #MeToo & #TimesUp movements, the progress of our country and any civilized society & developed economy is directly tied to women's rights, freedoms & opportunities. #InternationalWomensDay","['ROEVWADE', 'TIMESUP', 'INTERNATIONALWOMENSDAY']",3
10038,2018-03-08,Veranstaltung: #Metoo- wir auch? ; Landesfrauenrat Berlin 12. März. 2018  @LINK ,[],0
10039,2018-03-08,Good. #WomensDay2018 #InternationalWomensDay #MeToo #TimesUp @LINK …,"['WOMENSDAY2018', 'INTERNATIONALWOMENSDAY', 'TIMESUP']",3
10040,2018-03-08,"@MENTION Great @MENTION piece about the brave, unsung African American heroines who built the law against sexual harassment, long before #MeToo.  @LINK …",[],0
10041,2018-03-08,"We're LIVE from @MENTION Canada! We released our new video for ""Mansplainin"" this morning, inspired by vintage sexist ads. Watch:  @LINK  Watch live: @LINK … #IWD2018 #metoo #mansplainin #timesup #pressforprogress pic.twitter.com/bMvkaBFu5H","['IWD2018', 'MANSPLAININ', 'TIMESUP', 'PRESSFORPROGRESS']",4
10042,2018-03-08,@MENTION @MENTION #metoo,[],0
10043,2018-03-08,"With the #MeToo and #TimesUp campaigns, there’s no better time than right now to celebrate #InternationalWomensDay Do that with TV shows and movies that focus on strong, independent, powerful, and brave women. MORE: @LINK …","['TIMESUP', 'INTERNATIONALWOMENSDAY']",2
10044,2018-03-08,@MENTION A10) #MeToo#Womenspiration #WOMENSDAY,"['WOMENSPIRATION', 'WOMENSDAY']",2
10045,2018-03-08,The victim has to prove they are sane and the perpetrator gets away with the benefit of the doubt. This is so morally wrong! #MeToo  @LINK …,[],0
10046,2018-03-08,Korean Political Star Falls as #MeToo Campaign Grows  @LINK ,[],0
10047,2018-03-08,"Happy #IWD2018. Let's keep doing the hard work to further gender inclusivity and equality for all women/women-identifying/gender non-conforming -- Celebrate us. Challenge oppression. Choose us as your leaders. Consider intersectionality. #PressforProgress #MeToo, #TimesUp","['IWD2018', 'PRESSFORPROGRESS', 'TIMESUP']",3
10048,2018-03-08,"Today, and every day, we commit to standing with and making space for all trans, Two-Spirit, and non-binary survivors to receive the support they need, when they need it. #SupportSurvivors #ConnectionisHealing #MeToo #IWill","['SUPPORTSURVIVORS', 'CONNECTIONISHEALING', 'IWILL']",3
10049,2018-03-08,@MENTION We support #TimesUP  and #MeToo  and have full respect for #IWD2018. We’ve spent the day reflecting on how we can make this industry a better place for all genders. We do not censor employers as that is not our place we let members use their best judgement.,"['TIMESUP', 'IWD2018']",2
10050,2018-03-08,"International Women’s Day 2018: Beyond #MeToo, With Pride, Protests and Pressure  @LINK ",[],0
10051,2018-03-08,"@MENTION Este día no solo es un día de celebración a la mujer tambien d celebración al reconocimiento de los obtaculos vencidos y metas alcanzadas, sigamos en la lucha y alcancemos muchos obstaculos más. #DíaDeLaMujer #Metoo #TimesUp","['DÍADELAMUJER', 'TIMESUP']",2
10052,2018-03-08,Otra defensa silenciosa #MeToo  @LINK …,[],0
10053,2018-03-08,"Frauen und Karriere: ""Die #MeToo-Debatte steht für Altlasten""  @LINK  pic.twitter.com/HhexqIzxFw",[],0
10054,2018-03-08,@MENTION Thats why I making the new movie in support of #MeToo — 1980s ninja revenge film against @MENTION   @LINK  pic.twitter.com/bIzgXsyKcn,[],0
10055,2018-03-08,"This #IWD2018, we salute @MENTION for her vision, leadership & dedication, which has inspired people around the globe to speak their truths & take action against sexual violence. #METOO #IWD2018 Tarana at #YoungWomenRunNY pic.twitter.com/B9i3lqXdUQ","['IWD2018', 'IWD2018', 'YOUNGWOMENRUNNY']",3
10056,2018-03-08,What Is A Hostile Work Environment? #hostile #sexualharassment #metoo #timesup #discrimination #environment #intimidation #offensive #workers #employees #harassment #attorney #lawyer #WomensRights #womensday #InternationalWomensDay #BecauseSheIsAWoman @LINK …,"['HOSTILE', 'SEXUALHARASSMENT', 'TIMESUP', 'DISCRIMINATION', 'ENVIRONMENT', 'INTIMIDATION', 'OFFENSIVE', 'WORKERS', 'EMPLOYEES', 'HARASSMENT', 'ATTORNEY', 'LAWYER', 'WOMENSRIGHTS', 'WOMENSDAY', 'INTERNATIONALWOMENSDAY', 'BECAUSESHEISAWOMAN']",16
10057,2018-03-08,"Wie hat #metoo das Denken verändert?- nur 15% sagen, sie sehen sexuelle Belästigung heute als größeres Problem- 22% sehen sogar ein kleineres (!) Problem- Fast 60% der @MENTION-Anhänger sagen: kein Problem oder kleineres- großer Ost/West-Unterschied... @LINK …",[],0
10058,2018-03-08,"Journalists in Russia joined #metoo movement. Russian MP Slutsky: 'I don't feel people up. Well, OK, just a little' Duma Speaker Volodin To Female Journalists: 'Change Jobs' To Avoid Harassment#InternationalWomensDay @LINK …",['INTERNATIONALWOMENSDAY'],1
10059,2018-03-08,"#MeToo, #NoMore Jadi Sorotan Peringatan Hari Perempuan Internasional  @LINK  #Dunia #PeristiwaDunia #SuaraBekasi pic.twitter.com/LWvS30BxTO","['NOMORE', 'DUNIA', 'PERISTIWADUNIA', 'SUARABEKASI']",4
10060,2018-03-08,@MENTION @MENTION @MENTION Del siglo pasado? Si es ahora cuando sus payasadas del #metoo y #TimesUp fomentan crear victimas para continuar sus falacias,['TIMESUP'],1
10061,2018-03-08,Canadian universities have been put on notice: deal with sexual assault or lose your $$$! #MeToo #TimesUp #cdnpoli #IWD2018 @LINK ,"['TIMESUP', 'CDNPOLI', 'IWD2018']",3
10062,2018-03-08,Anyone ever feel like social media triggers feelings of worthlessness when no one ever responds to your posts? I wonder if I'm invisible or just not worth people's time. #mentalhealth #depression #metoo #PTSD,"['MENTALHEALTH', 'DEPRESSION', 'PTSD']",3
10063,2018-03-08,#InternationalWomensDay #TimeIsNow #whoruntheworld #RaceforLife#TimesUp #metoo #IWDWEECHAT #ThursdayThoughts it's illegal to use a legal name MEANS Any/All use of #legal #names = #illegal#flip i.d. in the #mirror #McDonalds @LINK  pic.twitter.com/Y7pDpA18H0,"['INTERNATIONALWOMENSDAY', 'TIMEISNOW', 'WHORUNTHEWORLD', 'RACEFORLIFE', 'TIMESUP', 'IWDWEECHAT', 'THURSDAYTHOUGHTS', 'LEGAL', 'NAMES', 'ILLEGAL', 'FLIP', 'MIRROR', 'MCDONALDS']",13
10064,2018-03-08,Tune in tomorrow 7pm pst “How #metoo forgot Terry Crews and became about gender rather than power” Guest Tommy J...  @LINK ,[],0
10065,2018-03-08,#MeToo#TimesUp#NeverAgain it’s a new world. put on your seatbelts.,"['TIMESUP', 'NEVERAGAIN']",2
10066,2018-03-08,@MENTION My thoughts on @MENTION getting an Oscar despite the #MeToo movement @MENTION Tell me…  @LINK ,[],0
10067,2018-03-08,Today's #TalkBackTO question: Have the #MeToo and 'Time's Up' movements advanced efforts to create gender equality? Tweet us your comments using the hashtag.,['TALKBACKTO'],1
10068,2018-03-08,@MENTION are YOU on this issue? Silence is complicated.Ever been a victim? Who  wants you to open up an investigation into the 20 sexual assault claims against Donald Trump. Quit being silent on the issue. #MeToo,[],0
10069,2018-03-08,"Hello @MENTION l want to wish you a Happy women's day and every woman participate in #MeToo movement, have a great day (;",[],0
10070,2018-03-08,Disabled women see #MeToo and think: what about us? | Anne Wafula Strike | Opinion | The Guardian  @LINK …,[],0
10071,2018-03-08,@MENTION We support #TimesUP  and #MeToo  and have full respect for #IWD2018. We’ve spent the day reflecting on how we can make this industry a better place for all genders. We do not censor employers as that is not our place we let members use their best judgement.,"['TIMESUP', 'IWD2018']",2
10072,2018-03-08,"#MeToo Now what? Come to this #UO program to hear the panel disccusion, discuss strategies and next steps, and a resource fair. pic.twitter.com/2Ug5BNm91U",['UO'],1
10073,2018-03-08,"Comment se mettre à nue une nouvelle fois alors que le plus profond de nous mêmes a subi la violence extrême ? Se taire, une façon de survivre à l'indicible :  @LINK  #moiAussi #meToo #IWD2018 #journéedelaFemme #CM merci Messieurs d'être un soutien ! pic.twitter.com/Y3NrX1FkJC","['MOIAUSSI', 'IWD2018', 'JOURNÉEDELAFEMME', 'CM']",4
10074,2018-03-08,@MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION Democrats are afraid of strong conservative women.#MeToo,[],0
10075,2018-03-08,@MENTION @MENTION @MENTION The irony of @MENTION supporting the #metoo movement when her husband was like pound me too while in office.  @LINK …,[],0
10076,2018-03-08,Ever wonder why your computer seems so sexist? I wrote an article explaining why. Here's 9 Reasons Your Computer is Sexist AF#metoo #timesup #patriarchy #mgtow  @LINK …,"['TIMESUP', 'PATRIARCHY', 'MGTOW']",3
10077,2018-03-08,"UNHCR Afghanistan celebrate IWD. The time is now for gender equality and inclusion!  ""We have a profound responsibility to make sure that the distinct voices of women and girls are heard"" @MENTION #IWD2018 #InternationalWomensDay #MeToo @MENTION #Afghanistan #UN #UNHCR pic.twitter.com/sYIbbwGoIl","['IWD2018', 'INTERNATIONALWOMENSDAY', 'AFGHANISTAN', 'UN', 'UNHCR']",5
10078,2018-03-08,"La primera denunciante del movimiento #MeToo: ""Ha llegado nuestro momento""  @LINK  pic.twitter.com/rzNNk6EwRl",[],0
10079,2018-03-08,Cette #Journéeinternationaledesfemmes exige une action pour stopper les violences contre les #femmes #VAWG en Europe ! Rejoignez l’appel européen pour agir sur #ConventionIstanbul – debout ! Pour toutes les femmes qui disent #metoo !   @LINK …,"['JOURNÉEINTERNATIONALEDESFEMMES', 'FEMMES', 'VAWG', 'CONVENTIONISTANBUL']",4
10080,2018-03-08,"Must watch!! Max Clifford uncut footage. Dustin Hoffman, Bill Clinton get a mention. #MeToo #IWD2018 @LINK ",['IWD2018'],1
10081,2018-03-08,#MeToo Mania Completely Screws Up Concept of Mentoring #MAGA #MeToo #sexualassault #genderinclusiveness #WomenMentoringMen #MentorHer #genderdiversity @LINK …,"['MAGA', 'SEXUALASSAULT', 'GENDERINCLUSIVENESS', 'WOMENMENTORINGMEN', 'MENTORHER', 'GENDERDIVERSITY']",6
10082,2018-03-08,#MeToo is having unexpected consequences for women at work  @LINK … via @MENTION,[],0
10083,2018-03-08,"A tragic & ridiculous disparity still exists all around the world for women (& within the women's movement )  It's great that Saudi women will drive, it's great #Metoo exists now & yet how the hell are these things at all remarkable in 2018? How is all this not just default?",[],0
10084,2018-03-08,"@MENTION #MeToo, aplanadora por encima",[],0
10085,2018-03-08,"@MENTION @MENTION AWSOME!!!  I’m close to 5K too. This #FollowBackResistance party will max MY Follow count out!  WE NEED SUPPORTERS FOR OUR RALLY IN ALBANY, NY NEXT WEEK!  We protect kids from Hidden Predators!  #Metoo #Kids2 #timesup #TheResistance #Churchtoo #Resist @LINK …","['FOLLOWBACKRESISTANCE', 'KIDS2', 'TIMESUP', 'THERESISTANCE', 'CHURCHTOO', 'RESIST']",6
10086,2018-03-08,#metoo #timesup #internationalwomensday2018  @LINK ,"['TIMESUP', 'INTERNATIONALWOMENSDAY2018']",2
10087,2018-03-08,@MENTION @MENTION GIRL!  Stephanie! You *MUST* hear this one:  @LINK … OMFG #MeToo #TimesUp#NutritionMonth #fraud #creepy #creep #ThursdayThoughts: how did this guy get away w/ this shiz? dafuq? #InternationalWomensDay,"['TIMESUP', 'NUTRITIONMONTH', 'FRAUD', 'CREEPY', 'CREEP', 'THURSDAYTHOUGHTS', 'INTERNATIONALWOMENSDAY']",7
10088,2018-03-08,"NEW: #equalpay seen as top issue facing women in Britain. New study marking #IWD2018 shows level of concern about a number of #equality issues, and highlights global misconceptions. #metoo  @LINK …","['EQUALPAY', 'IWD2018', 'EQUALITY']",3
10089,2018-03-08,"""There's no excuse for unequal pay"" @LINK …#standup #discrimination #overtimepay #sexdiscrimination #racediscrimination #agediscrimination #FMLA #sexualharassment #unequalpay #retaliation #hostileworkenvironment #metoo  pic.twitter.com/sdMdN5shtD","['STANDUP', 'DISCRIMINATION', 'OVERTIMEPAY', 'SEXDISCRIMINATION', 'RACEDISCRIMINATION', 'AGEDISCRIMINATION', 'FMLA', 'SEXUALHARASSMENT', 'UNEQUALPAY', 'RETALIATION', 'HOSTILEWORKENVIRONMENT']",11
10090,2018-03-08,"may or may not have been intended to do that thing by her own people who sent her in the first place, kudos. Even if legend, Ildico should be the patroness of a not-Hunnish Europe, enslaved women, & assassins. #Ildico #Attila #Huns #MeToo","['ILDICO', 'ATTILA', 'HUNS']",3
10091,2018-03-08,"@MENTION Yeah. #MeToo#1 is Dustin Hoffman.  Who would play the lead since Hoffman is white and not a Tranny??Oh, never seen the film. Nor Robin Williams, Tyler Perry, Martin Lawrence takes as Tranny's. I could barely keep down Murphy's Klumps.",['1'],1
10092,2018-03-08,Our Hampshire College crew will be busy during their break. We are blessed to have such talented young people to help spread the message about healing from abuse. Find out more at  @LINK #hampshirecollege #metoo #healmetoo #sttop2start pic.twitter.com/8hftdCkc1S,"['HAMPSHIRECOLLEGE', 'HEALMETOO', 'STTOP2START']",3
10093,2018-03-08,#MeToo  @LINK …,[],0
10094,2018-03-08,"@MENTION WOO! @MENTION is LIVE at @MENTION Canada for #IWD2018Fresh off the heels of releasing their new video for ""Mansplainin"" this morning, inspired by vintage sexist ads. Watch:  @LINK  #metoo #timesup  @LINK … pic.twitter.com/ta2xqyWKDf","['IWD2018FRESH', 'TIMESUP']",2
10095,2018-03-08,"Sistas are doing it for themselves: A five-part drama for radio broadcasters that discusses gender and beans. In this #metoo era, we're seeing the multitude of challenges facing women. African women are not immune. Learn more  @LINK  #IWD2018 @MENTION @MENTION pic.twitter.com/UNYutPbjIJ",['IWD2018'],1
10096,2018-03-08,Happy Women’s Day!Wishing you a day as beautiful as you are. #PressForProgress #MeToo #TimesUp pic.twitter.com/HAELnP18Az,"['PRESSFORPROGRESS', 'TIMESUP']",2
10097,2018-03-08,I will forge positive visibility of women. #IWD2018 #PressForProgress #MeToo #TimesUp pic.twitter.com/PeujR7QW5G,"['IWD2018', 'PRESSFORPROGRESS', 'TIMESUP']",3
10098,2018-03-08,"Rather than inaugurating the woman who won the popular vote without a foreign act of war, we installed an admitted sexual predator who said to ""Grab em by the p*ssy."" Think about that.#InternationalWomensDay #ThursdayThoughts#trump #metoo #womensday #resist","['INTERNATIONALWOMENSDAY', 'THURSDAYTHOUGHTS', 'TRUMP', 'WOMENSDAY', 'RESIST']",5
10099,2018-03-08,"Because we honor and respect you, not just one day a year, a request:Solidarize yourself. Be aware. Yourself and your power. Be especiallyNOT silent.#womensday #FRAUENTAG2018 #weltfrauentag2018 #Frauentag #EqualPay #esreicht #metoo  pic.twitter.com/NBEi11LY0e","['WOMENSDAY', 'FRAUENTAG2018', 'WELTFRAUENTAG2018', 'FRAUENTAG', 'EQUALPAY', 'ESREICHT']",6
10100,2018-03-08,Top searches around women past and present who have broken barriers - thanks @MENTION for helping us search gender equality’s major issues & find strength in numbers   @LINK  #ReclaimingMyTime #MeToo #TimesUp #TheFutureIsFemale #GirlPower,"['RECLAIMINGMYTIME', 'TIMESUP', 'THEFUTUREISFEMALE', 'GIRLPOWER']",4
10101,2018-03-08,      #DiaInternacionaldelasMujeres #MeToo,['DIAINTERNACIONALDELASMUJERES'],1
10102,2018-03-08,Le mouvement #Metoo à #Tromso a organisé sa marche pour la Journée internationale des femmes. #norvege #norway #WomensDay #8mars pic.twitter.com/edt0Fu4PEb,"['TROMSO', 'NORVEGE', 'NORWAY', 'WOMENSDAY', '8MARS']",5
10103,2018-03-08,"Happy #InternationalWomensDay! We celebrate our #APBspeakers who's voices make a difference around the world in #leadership, #health, the #MeToo movement & more!  @LINK   @MENTION @MENTION @MENTION @MENTION @MENTION pic.twitter.com/BcFHFhBLoh","['INTERNATIONALWOMENSDAY', 'APBSPEAKERS', 'LEADERSHIP', 'HEALTH']",4
10104,2018-03-08,"@MENTION Today it’s all about Women Happy International Women’s Day, from Mizani  RepostBy @MENTION: ""Here's to Strong Women•May we be them•May we know them•May we raise them•. To All Women #happyinternationalwomensday #vecinabeauty #itsallaboutwomen #metoo","['HAPPYINTERNATIONALWOMENSDAY', 'VECINABEAUTY', 'ITSALLABOUTWOMEN']",3
10105,2018-03-08,Une nouvelle #révolte #féministe suite à la manière dont #Trump traite les dossiers féminins? Pr Gilles Vandal partage son opinion.  @LINK  #politique #MoiAussi #MeToo,"['RÉVOLTE', 'FÉMINISTE', 'TRUMP', 'POLITIQUE', 'MOIAUSSI']",5
10106,2018-03-08,"@MENTION De Beauvoir à #Metoo, comprendre la révolution féministe  @LINK … via @MENTION",[],0
10107,2018-03-08,an activist wearing the trans rights flag in front of hundreds of young people holding a banner that says “from #metoo to #wetogether” #journeedesdroitsdesfemmes pic.twitter.com/cgYdU6VEoY,"['WETOGETHER', 'JOURNEEDESDROITSDESFEMMES']",2
10108,2018-03-08,"International Women’s Day 2018: Beyond #MeToo, With Pride, Protests and Pressure @LINK …",[],0
10109,2018-03-08,For a world without rape.. genital mutilation.. pornography.. LGBT ideology.. prostitution.. violence or anything that destroys women..#WomensDay#MeToo,['WOMENSDAY'],1
10110,2018-03-08,New post (Can the New-Found Sisterhood of the #MeToo Movement Survive a Competitive Workplace?) has been published on Delightful Lifestyle -  @LINK …,[],0
10111,2018-03-08,"""...and other animals in particular that has been at best indifferent and more often, downright antagonistic, jingoistic, and in many cases, intolerably cruel.""And amongst our own species?#InternationalWomensDay#NeverAgain#TimesUp#TimeIsNow#metoo","['INTERNATIONALWOMENSDAY', 'NEVERAGAIN', 'TIMESUP', 'TIMEISNOW']",4
10112,2018-03-08,How To Sue For Sexual Harassment #metoo #timesup #sexualharassment #harassment #employee #rights #business #workplace #internationalwomensday2018 #news #info #article #howto #InternationalWomensDay #becausesheisawoman @LINK …,"['TIMESUP', 'SEXUALHARASSMENT', 'HARASSMENT', 'EMPLOYEE', 'RIGHTS', 'BUSINESS', 'WORKPLACE', 'INTERNATIONALWOMENSDAY2018', 'NEWS', 'INFO', 'ARTICLE', 'HOWTO', 'INTERNATIONALWOMENSDAY', 'BECAUSESHEISAWOMAN']",14
10113,2018-03-08,"Work-life balance and #MeToo movement among topics at #InternationalWomensDay panel at @MENTION featuring speakers from @MENTION, @MENTION, @MENTION. @LINK ",['INTERNATIONALWOMENSDAY'],1
10114,2018-03-08,@MENTION #metoo only applies to feminazis,[],0
