972743919959138304,2018-03-10,07:59:57,UTC,kpj1224,"#일본군성노예 할머니들, 고 #장자연 사건. 우리나라의 수준은 이 두개의 사건을 어떻게 바라보느냐#MeToo  를 어떤 시각으로 다루느냐그것들에 달려있다.폭로하는것들은 그냥 조! 까!",0,0,0,"#일본군성노예,#장자연,#MeToo"
972743764396556288,2018-03-10,07:59:20,UTC,SafetyZoom,"Oop, #metoo reference",1,0,0,#metoo
972743712940818435,2018-03-10,07:59:08,UTC,KimSordyl,@SenSaraGelser @KATUJoe My response: Adios.  @diego4oregon should be next.  #MeToo,0,0,1,#MeToo
972743707391864833,2018-03-10,07:59:07,UTC,CaroleCasuco,"Mónica Ramírez&#39;s #MeToo Lesson For Hollywood, Straight From the Farm  http://thebea.st/2tz01mw?source=twitter&via=desktop … via @thedailybeast",0,0,0,"#39,#MeToo"
972743625854541824,2018-03-10,07:58:47,UTC,koma_yuko,社会を変えるのはやはり女性#狛江 #セクハラ #wetoo #metoo  https://twitter.com/rhein2011/status/972739125198577664 …,0,2,1,"#狛江,#セクハラ,#wetoo,#metoo"
972743438482530304,2018-03-10,07:58:03,UTC,garethicke,"I'm sure the #MeToo Hollywood celebrities will join me in supporting #AhedTamimi today. A girl that is to be tried today, behind closed doors in a racist Israeli military court, for slapping a heavily armed, illegally occupying soldier, who was on her property. pic.twitter.com/2pEVVdtK85",18,104,117,"#MeToo,#AhedTamimi"
972743325299200000,2018-03-10,07:57:36,UTC,metoowithyouXX,"익명으로 제보주셨습니다.성폭행은 보이는 곳, 보이지 않는 모든 곳에서 일어납니다.미투 운동은 계속 되어야합니다.....#METOO #MeToo #WithYou…  https://www.instagram.com/p/BgLOTyQHxtI/ ",0,0,0,"#METOO,#MeToo,#WithYou"
972743272245284864,2018-03-10,07:57:23,UTC,toni_potter,Good thread.  Exactly the importance of #MeToo - the opportunities and potential lost to Women that experience this shit and the Women who carried on despite it.  https://twitter.com/drvox/status/972564176567595008 …,0,0,1,#MeToo
972743199751065600,2018-03-10,07:57:06,UTC,infofallenangel,The latest The smart shopper weekly!  https://paper.li/infofallenangel/1341734197?edition_id=c8d38320-2501-11e8-b641-0cc47a0d164b … #oscars #metoo,0,0,0,"#oscars,#metoo"
972743163508006913,2018-03-10,07:56:57,UTC,neko1009_,DV、性暴力、殺人未遂、傷害、貧困ビジネス被害に遭った私を、強制入院までさせて｢貴女が声を出さなければ済むこと｣と、悲しみの緩和ケアは全くせずアンガーコントロールだけを押しつける#こんな人 達も #セカンドレイプ と同じです#metoo  https://twitter.com/enicat10/status/969356136355848192 …,0,0,0,"#こんな人,#セカンドレイプ,#metoo"
972743121858629632,2018-03-10,07:56:47,UTC,tok_chii,"Btw. auch  http://Amazon.com  fördert die Bad Hersfelder Festspiele, seit die ""Wanderhure"" aufführen. Geht's um Nutten und Frauenhass, geben sich Tech Giants ja gern spendabel, sowas fördern die gerne!!!#metoo #120db",0,0,0,"#metoo,#120db"
972743116741476357,2018-03-10,07:56:46,UTC,Fridaylane,Thank you beautiful & fierce #GretchenCarlson for being so transparent and sharing your #MeToo…  https://www.instagram.com/p/BgLONP9hV0z/ ,0,0,2,"#GretchenCarlson,#MeToo"
972742927872090112,2018-03-10,07:56:01,UTC,HABSpolitics,"Excellent interview from @guardianfilm with @jasonsfolly on Trump, #MeToo, #HarryPotter, #StarTrek Discovery, Monster Family, Death of Stalin and @habsboys. https://www.theguardian.com/film/2018/mar/11/jason-isaacs-i-want-to-punch-walls-monster-family …",0,1,0,"#MeToo,#HarryPotter,#StarTrek"
972742866932940800,2018-03-10,07:55:46,UTC,MulalaNation,#MeToo #KAG  https://twitter.com/education4libs/status/972664729372995584 …,0,0,1,"#MeToo,#KAG"
972742833315766272,2018-03-10,07:55:38,UTC,metoowithyouXX,좋아보이는 어플 추천!...#METOO #MeToo #WithYou #미투 #미투운동 #후원 #뱃지 #텀블벅 #인증 #여성운동  https://www.instagram.com/p/BgLOFLmHMgP/ ,0,0,0,"#METOO,#MeToo,#WithYou,#미투,#미투운동,#후원,#뱃지,#텀블벅,#인증,#여성운동"
972742825312894976,2018-03-10,07:55:36,UTC,Lulu_vide,#metoo #미투내가 중학생때 만원버스안 버스 의자 손잡이를 잡고 있는 내손등에 자신의 음부를 대고 부비던 여고생나도미투한다,1,0,1,"#metoo,#미투내가"
972742803926212608,2018-03-10,07:55:31,UTC,acogofchange,Why hasn’t the gay community had a #MeToo moment?  https://www.theguardian.com/commentisfree/2018/mar/07/gay-community-metoo-moment-conversation-consent-sexual-assault?CMP=Share_iOSApp_Other …,0,1,1,#MeToo
972742595871875072,2018-03-10,07:54:42,UTC,Das_Phina20188,Only takes one lot of evidence that you don’t care  and you’ll find I’ll stop investing  #MeToo,0,0,0,#MeToo
972742449138315264,2018-03-10,07:54:07,UTC,Ebel_Tony_,#Metoo사실 이 때까지 누구에게도 말 안 했었던 일이 있었다. 나도 9살 때 부터 약 2년간 성추행을 꾸준히 당해왔었다. 나를 성추행 해왔었던 사람은 그 누구도 아닌 당시 거의 항상 같이 지내던 사촌 오빠였다. 그 때 당시에는 내가 왜 기분이 불쾌한지도 모른채 그렇게 지내왔다.,1,2,16,#Metoo사실
972742398064275456,2018-03-10,07:53:55,UTC,forum_totsuka,3/8は国際女性デーでした。世界中でホットな動きになっている「新しいフェミニズム」、リアルなみんなのフェミを実感できる本の展示中です。益田ミリさんの漫画、松田青子さんの小説、ヤマザキマリさんのエッセイ、話題の「広辞苑」の「フェミニズム」表記についての記事も展示中です！#MeToo　#WeToo pic.twitter.com/poMu2u4x0t,0,3,4,"#MeToo,#WeToo"
