1068036521008095232,1068036521008095232,1543474724000,2018-11-28,23:58:44,MST,876407822329806848,jiao9guo9biao9,焦国标,,有人以基因编辑技术不成熟而反对基因婴儿。我的看法是：一，不进一步向前走就要永不会成熟；汽车技术很成熟，可是每年汽车交通事故导致几十万人受害，你怎么说？,,[],[],0,0,0,,[],https://twitter.com/jiao9guo9biao9/status/1068036521008095232,,
1068034202531188736,1068034202531188736,1543474171000,2018-11-28,23:49:31,MST,3119856748,helanyiwang,荷兰一网  Hollandone,,贺建奎现身香港，亲口承认“基因编辑婴儿”已出生  https://hollandone.com/qwjh/%e8%b4%ba%e5%bb%ba%e5%a5%8e%e7%8e%b0%e8%ba%ab%e9%a6%99%e6%b8%af%ef%bc%8c%e4%ba%b2%e5%8f%a3%e6%89%bf%e8%ae%a4%e5%9f%ba%e5%9b%a0%e7%bc%96%e8%be%91%e5%a9%b4%e5%84%bf%e5%b7%b2%e5%87%ba/ …,,['https://hollandone.com/qwjh/%e8%b4%ba%e5%bb%ba%e5%a5%8e%e7%8e%b0%e8%ba%ab%e9%a6%99%e6%b8%af%ef%bc%8c%e4%ba%b2%e5%8f%a3%e6%89%bf%e8%ae%a4%e5%9f%ba%e5%9b%a0%e7%bc%96%e8%be%91%e5%a9%b4%e5%84%bf%e5%b7%b2%e5%87%ba/'],[],0,0,0,,[],https://twitter.com/Helanyiwang/status/1068034202531188736,,
1068034097375674368,1068034097375674368,1543474146000,2018-11-28,23:49:06,MST,904710182139183105,misswagenberg,A. G,,中国人对于基因编辑的理解（包括技术上的和伦理上的），还停留在和“发明一个电动的切面条的小装置，然后给它扣上一个塑料的卡通人形壳子，这就是我发明的机器人了”一个水平上  https://twitter.com/mranti/status/1067763577182777349 …,,['https://twitter.com/mranti/status/1067763577182777349'],[],0,0,2,,[],https://twitter.com/MissWagenberg/status/1068034097375674368,,https://twitter.com/mranti/status/1067763577182777349
1068033508709347328,1067777045055201280,1543474006000,2018-11-28,23:46:46,MST,702461438,pot_hanging,掩膜版,,我塘的福利处女都是基因编辑过的，没姨妈。一点都不浪费！,"['ruzryo', 'chinashiyu', 'jackyu1973']",[],[],3,1,3,,[],https://twitter.com/pot_hanging/status/1068033508709347328,,
1068033036879507456,1067991378737680384,1543473893000,2018-11-28,23:44:53,MST,856876996088877056,yuqiu5411,yuqiu,,1. 全世界的道德君子都在谴责他，估计他是很难再做了，对他自己来说最大的错误是不应该公开。道德只是社会层面的事，在一个房子里做的事，不说谁也不知道，这时道德就是随手扔的垃圾，唯一的依据就是顺从自然规律。基因编辑尽管有风险，但是前景美好。,['nyhopin'],[],[],1,0,1,,[],https://twitter.com/yuqiu5411/status/1068033036879507456,,
1068032719060254721,1067782835552075776,1543473817000,2018-11-28,23:43:37,MST,2530972573,frostalanwww,FROST,,基因编辑，未来一定会让很多传统医疗系统的从业人员遭到冲击，甚至保险行业，殡葬行业等等，都会遭到冲击，我们有理由怀疑，很多以冠冕堂皇的理由反对的声音里，有出自这部分数目异常庞大的人群不可告人的目的。,['nyhopin'],[],[],0,0,0,,[],https://twitter.com/FrostAlanwww/status/1068032719060254721,,
1068030316965593088,1068030316965593088,1543473245000,2018-11-28,23:34:05,MST,797445229662105600,kb3uh,蓑衣翁,,基因编辑实验后贺建奎现身 称为实验“自豪”  https://www.bbc.com/zhongwen/simp/chinese-news-46373631 …,,['https://www.bbc.com/zhongwen/simp/chinese-news-46373631'],[],0,0,1,,[],https://twitter.com/Kb3Uh/status/1068030316965593088,,
1068028716700205056,1068028716700205056,1543472863000,2018-11-28,23:27:43,MST,1056715368410955776,city0371,孙天骄,,当今中国科技界最大的虚伪骗子，不是那个人类基因编辑贺某，而是所谓的杂交水稻种植的袁隆平！@SinoSeer @ChineseWSJ @baotong1932,"['sinoseer', 'chinesewsj', 'baotong1932']",[],[],0,0,0,,[],https://twitter.com/city0371/status/1068028716700205056,,
1068025545646985216,1068025545646985216,1543472107000,2018-11-28,23:15:07,MST,2266577731,quanqiulianbo,全球聯播,,美国NIH指责中国生物学家实施人类基因编辑不负责任  http://dlvr.it/QsMx9P  pic.twitter.com/RPub5ovdtL,,['http://dlvr.it/QsMx9P'],['https://pbs.twimg.com/media/DtJjktAVYAEq1Si.jpg'],0,0,1,,[],https://twitter.com/QuanqiuLianbo/status/1068025545646985216,,
1068025545571557376,1068025545571557376,1543472107000,2018-11-28,23:15:07,MST,2802387590,liuduxinwen,六度新闻,,美国NIH指责中国生物学家实施人类基因编辑不负责任  http://dlvr.it/QsMx94  pic.twitter.com/pQDMBwzGCt,,['http://dlvr.it/QsMx94'],['https://pbs.twimg.com/media/DtJjks5VAAAdRTL.jpg'],0,0,0,,[],https://twitter.com/LiuDuXinWen/status/1068025545571557376,,
1068025545399529474,1068025545399529474,1543472107000,2018-11-28,23:15:07,MST,2701507939,xinwenshishibao,新聞時時報,,美国NIH指责中国生物学家实施人类基因编辑不负责任  http://dlvr.it/QsMx97  pic.twitter.com/A5FzpIJejM,,['http://dlvr.it/QsMx97'],['https://pbs.twimg.com/media/DtJjkq_U8AADbun.jpg'],0,0,0,,[],https://twitter.com/XinWenShiShiBao/status/1068025545399529474,,
1068025544782995457,1068025544782995457,1543472107000,2018-11-28,23:15:07,MST,2788532124,chinaminbao,中国民报,,美国NIH指责中国生物学家实施人类基因编辑不负责任  http://dlvr.it/QsMx8l  pic.twitter.com/gFezOu5jVP,,['http://dlvr.it/QsMx8l'],['https://pbs.twimg.com/media/DtJjkp-UUAAPMAw.jpg'],0,0,1,,[],https://twitter.com/chinaminbao/status/1068025544782995457,,
1068025372032331776,1068025372032331776,1543472066000,2018-11-28,23:14:26,MST,722289448583610368,wzwe1,红杏出墙,,袁腾飞聊基因编辑婴儿:法律伦理全然不顾  前沿科技应有底线  https://youtu.be/JSyDnB8_mlI ,,['https://youtu.be/JSyDnB8_mlI'],[],0,0,0,,[],https://twitter.com/wzwe1/status/1068025372032331776,,
1068023016968179712,1068023016968179712,1543471504000,2018-11-28,23:05:04,MST,8149482,voachinese,美国之音中文网,,美国NIH指责中国生物学家实施人类基因编辑不负责任  http://dlvr.it/QsMvXX  pic.twitter.com/CVmcS8A1br,,['http://dlvr.it/QsMvXX'],['https://pbs.twimg.com/media/DtJhRhFVAAAQ1XW.jpg'],24,27,71,,[],https://twitter.com/VOAChinese/status/1068023016968179712,,
1068022475227889664,1068022475227889664,1543471375000,2018-11-28,23:02:55,MST,221264316,dropping817,曹 川,,我顶了一个 @YouTube 视频  http://youtu.be/JSyDnB8_mlI?a  袁腾飞聊基因编辑婴儿:法律伦理全然不顾,['youtube'],['http://youtu.be/JSyDnB8_mlI?a'],[],0,0,0,,[],https://twitter.com/dropping817/status/1068022475227889664,,
1068021971722493953,1068021971722493953,1543471255000,2018-11-28,23:00:55,MST,373694036,yuange75,yuange,,其实很多事情，比如转基因、基因编辑婴儿，整个都可以用风险理论去考虑解释问题。   https://weibo.com/2246379231/H4U6nmiXH?type=repost&pcfrom=msgbox …,,['https://weibo.com/2246379231/H4U6nmiXH?type=repost&pcfrom=msgbox'],[],1,2,2,,[],https://twitter.com/yuange75/status/1068021971722493953,,
1068021763181731841,1068021763181731841,1543471205000,2018-11-28,23:00:05,MST,2266577731,quanqiulianbo,全球聯播,,美国NIH指责中国生物学家实施人类基因编辑不负责任  http://dlvr.it/QsMtmT  pic.twitter.com/k2RhlKFPhB,,['http://dlvr.it/QsMtmT'],['https://pbs.twimg.com/media/DtJgIhKVAAI5nBw.jpg'],0,0,0,,[],https://twitter.com/QuanqiuLianbo/status/1068021763181731841,,
1068020252645179392,1068020252645179392,1543470845000,2018-11-28,22:54:05,MST,1227597781,tnews365,竹新社,,竹新社消息：第二届国际人类基因组编辑峰会发表声明表示，第二届峰会的组织委员会一方面为体细胞基因编辑进入临床试验阶段的飞速突破而喝彩，另一方面则继续认为任何将生殖系编辑引入临床应用的举措在目前仍是不负责任的。原文链接： http://www8.nationalacademies.org/onpinews/newsitem.aspx?RecordID=11282018b …,,['http://www8.nationalacademies.org/onpinews/newsitem.aspx?RecordID=11282018b'],[],0,0,0,,[],https://twitter.com/tnews365/status/1068020252645179392,,
