1067311677505339392,1067304709315121153,1543301908000,2018-11-26,23:58:28,MST,1060071605433393152,abeauty54904114,abeauty,,弱弱的问一句，基因编辑和克隆人的原理有啥不一样的地方？,['cettenratus'],[],[],1,0,0,,[],https://twitter.com/abeauty54904114/status/1067311677505339392,,
1067311353939943424,1067311353939943424,1543301831000,2018-11-26,23:57:11,MST,1580781,ruanyf,ruanyf,,推一下我去年三月的文章《高级人类的崛起》，分析基因编辑的后果。 http://www.ruanyifeng.com/blog/2017/03/crispr.html …,,['http://www.ruanyifeng.com/blog/2017/03/crispr.html'],[],6,15,49,,[],https://twitter.com/ruanyf/status/1067311353939943424,,
1067310493763694598,1067273287716134912,1543301626000,2018-11-26,23:53:46,MST,14681800,cjie,CJ,,比如：如果两个人相爱，爸爸为什么不能娶女儿？ 有些人会觉得恶心，但你要问他为什么恶心？传统家庭定义已经被LGBT轰成渣了，接下来基因编辑技术迟早也能消除生殖学上的障碍，那么，为什么要觉得恶心？,['army0043'],[],[],1,0,0,,[],https://twitter.com/CJie/status/1067310493763694598,,
1067309306876387328,1067309306876387328,1543301343000,2018-11-26,23:49:03,MST,1049474993514528768,kevinda41308710,海底月天上月,,微博傻子太多了吧，没有自己独立思想还容易被带节奏，光是前天的基因编辑婴儿和蒋劲夫家暴的那件事就能把人气的半死💩,,[],[],0,0,0,,[],https://twitter.com/KevinDa41308710/status/1067309306876387328,,
1067308641861066752,1067242630222819330,1543301184000,2018-11-26,23:46:24,MST,1059848653915906049,longlivepol,车前草（四度）🇵🇱,,其实你应该去养养猪看看。不是骂你，你去了解一下养猪场的流程，淘汰及繁殖生猪的流程，再把猪换成人类看看，这就是“人类基因编辑”的最终结果。,"['schuperman_hcx', 'ydshhsyhygyhm']",[],[],2,0,1,,[],https://twitter.com/LongLivePol/status/1067308641861066752,,
1067307823602647040,1067200418743078916,1543300989000,2018-11-26,23:43:09,MST,37242491,zhuangzhong,ZZ,,对，我也觉得是那种骗经费的假成果。不过也看到很多人说这个在技术上的难度没有那么大嘛。我也是希望基因编辑能尽早商用，能亲眼见证肉眼可见的人类演化多酷啊,['merlotn'],[],[],0,0,0,,[],https://twitter.com/zhuangzhong/status/1067307823602647040,,
1067307298459070464,1067307298459070464,1543300864000,2018-11-26,23:41:04,MST,116128726,aboluowang,阿波罗网唯一官方推号,,基因编辑婴儿：和美医疗属莆田系 与贺建奎早有合作 试验疑点重重(图): （图片来源：全景视觉）…  http://dlvr.it/QsBsTF  pic.twitter.com/donSezjUCc,,['http://dlvr.it/QsBsTF'],['https://pbs.twimg.com/media/Ds_WVOzVYAAYO4H.jpg'],1,1,2,,[],https://twitter.com/aboluowang/status/1067307298459070464,,
1067306064209600512,1067306064209600512,1543300569000,2018-11-26,23:36:09,MST,86659057,riojot,Rio,,「虎骨壮阳」不需要效果理想。只要有人信就行。基因编辑同理。  不解决根本问题，总会有人想试一试。  https://twitter.com/calon/status/1067246475757838336 …,,['https://twitter.com/calon/status/1067246475757838336'],[],0,1,3,,[],https://twitter.com/RioJot/status/1067306064209600512,,https://twitter.com/calon/status/1067246475757838336
1067305744050020353,1067109007444209664,1543300493000,2018-11-26,23:34:53,MST,907581367772467201,tyrant1960,诈骗界影帝蒋罔正（尹科是诈骗逃犯）,,不是在吹娱乐明星，是在压“基因编辑”这个事。防止舆论扩散。和其他事件一样，一直以来的都是这样。,['wcnmbcsn'],[],[],1,0,2,,[],https://twitter.com/tyrant1960/status/1067305744050020353,,
1067305604190887936,1067260477418414081,1543300460000,2018-11-26,23:34:20,MST,56121823,dadao_geng,dadao_geng,,潘多拉的盒子迟早会被打开，人类基因编辑与人工智能都是潜在选项。,['chinesewsj'],[],[],1,0,0,,[],https://twitter.com/dadao_geng/status/1067305604190887936,,
