1066949299148218369,1066949299148218369,1543215510000,2018-11-25,23:58:30,MST,969490189256081408,_sakiel_,Sakiel,,现在编辑完，将来怎么验证这种技术到底有没有正确地起效？从实证的角度上讲，唯有等这些婴儿长大之后，拿艾滋病毒去感染他们，确实感染不了，才能证明这个技术确实可以做到艾滋免疫。。。这不就是彻彻底底的人体实验？而且那些婴儿，也就是受试者本人，根本没有同意过被你们拿来做基因编辑啊？,,[],[],3,0,6,,[],https://twitter.com/_Sakiel_/status/1066949299148218369,,
1066948912890568704,1066948912890568704,1543215418000,2018-11-25,23:56:58,MST,2885868440,andyyeung12,Andy-_-Yeung,,使用基因编辑胚胎建立妊娠发育在欧洲大部分地区都是非法的，在美国也是禁止的。2003 年中国政府发布的关于试管婴儿的指导文件，也是禁止这种做法的。但这些在莆田系，都没啥问题？  pic.twitter.com/dFjK54uyoM,,[],"['https://pbs.twimg.com/media/Ds6QYGlU8AAf3hp.jpg', 'https://pbs.twimg.com/media/Ds6QYGlVAAAemf3.jpg', 'https://pbs.twimg.com/media/Ds6QYGjUUAUhXg8.jpg']",1,7,13,,[],https://twitter.com/andyyeung12/status/1066948912890568704,,
1066948876546887681,1066948876546887681,1543215409000,2018-11-25,23:56:49,MST,78234516,nekomplex,猫爺划水中,,基因编辑不管是真是吹，我觉得这才是社会主义优越性的体现，有些科学突破终究是要从同时代的禁忌里出来的,,[],[],0,0,0,,[],https://twitter.com/nekomplex/status/1066948876546887681,,
1066948239356653568,1066948239356653568,1543215257000,2018-11-25,23:54:17,MST,993896744789278721,patriotchina,anonymous China patriot,, https://news.sina.cn/gn/2018-11-26/detail-ihpevhck7336434.d.html?sinawapsharesource=newsapp&wm=3200_0001&from=singlemessage&isappinstalled=0 …  人类的基因编辑，@fangshimin  您怎么看？,['fangshimin'],['https://news.sina.cn/gn/2018-11-26/detail-ihpevhck7336434.d.html?sinawapsharesource=newsapp&wm=3200_0001&from=singlemessage&isappinstalled=0'],[],0,0,0,,[],https://twitter.com/PatriotChina/status/1066948239356653568,,
1066947896296136705,1066947896296136705,1543215176000,2018-11-25,23:52:56,MST,342543972,rbttt,熊兔,,基因编辑婴儿吹这么猛，查了下背景和目前相关技术的困境，emmmmm，打脸预定。,,[],[],0,0,4,,[],https://twitter.com/rbttt/status/1066947896296136705,,
1066947791119732736,1066947791119732736,1543215150000,2018-11-25,23:52:30,MST,840544895299289088,easeleafy,查无此城🌈,,看到那个什么“世界首例基因编辑婴儿”……我为什么会生在这种💩地方？？？？,,[],[],1,0,0,,[],https://twitter.com/easeleafy/status/1066947791119732736,,
1066947622341091329,1066947622341091329,1543215110000,2018-11-25,23:51:50,MST,476576937,lgbtqasfolk,低端人口,,那个号称可以免疫HIV病毒的基因编辑婴儿的新闻真实性值得怀疑，而且还是你国搞的，说实话任何关于hiv治疗取得突破的中文新闻都可以当成假新闻,,[],[],2,2,4,,[],https://twitter.com/lgbtqasfolk/status/1066947622341091329,,
1066946907329650694,1066946907329650694,1543214940000,2018-11-25,23:49:00,MST,42603860,lvwind,LvWind,,一个转基因大豆都不敢吃的国家居然搞出了基因编辑婴儿，活体实验啊艹,,[],[],3,2,7,,[],https://twitter.com/LvWind/status/1066946907329650694,,
1066946654362685440,1066946654362685440,1543214879000,2018-11-25,23:47:59,MST,78191516,szshu,圳叔,,如果能对已经出生的人进行基因编辑就更有意义了。。  https://twitter.com/chenshaoju/status/1066944235574685696 …,,['https://twitter.com/chenshaoju/status/1066944235574685696'],[],7,0,2,,[],https://twitter.com/szshu/status/1066946654362685440,,https://twitter.com/chenshaoju/status/1066944235574685696
1066946325848121344,1066946325848121344,1543214801000,2018-11-25,23:46:41,MST,57536772,eachgo,初夜,,有基因编辑，没有基因校对我觉得很危险！  （说胡话,,[],[],4,6,13,,[],https://twitter.com/eachgo/status/1066946325848121344,,
